Video ID,User Name,Comment
s0jAynhc0JY,Marty2465 P,The &#39;quoteas&#39; !
s0jAynhc0JY,Abe Guy,Unfair
s0jAynhc0JY,Biswas Rout,Thats disgusting to force someone to accept your political agenda
s0jAynhc0JY,Tertius de Jager,Too much government involved.
s0jAynhc0JY,H S,Well done Quinton de kock for not bending your knees. Proud of you.
s0jAynhc0JY,Pastor Moeti,"He&#39;s (Themba) so calm this storm I believe as Captain that sets the tone for the rest of the Team. <br>He&#39;s been a successful Captain of the Lions  (S.A. Local Franchise) as a racially charged country these tensions are always there they need maturity to deal with, not be swept under the floor it is a bit embarrassing that this is happening in world stage but uncomfortable as the captain is in the press conference but He did well on the day. <br>The lesson is that let&#39;s deal with these racial tensions head on We are such an incredible country walls of prejudice must come down let&#39;s take this Sport to the rural, townships,  and informal settlement especially to schools across the length and breath of our country there&#39;s too much potential. I for one busy with a plan of sports academy<br><br>He might be short LOL but He&#39;s a leader of note and is here on merit, Yes in South Africa We&#39;re blessed with so much more talent and leaders but let&#39;s support this team. <br><br>Now let&#39;s move on and do what We can do best play cricket!<br><br>As for me their confidence is growing in leaps and bounds We might be in for Surprise World Cup performance or even Win it!!!<br>Thabiso Moeti Invest4truth@<a href=""http://gmail.com/"">gmail.com</a>"
s0jAynhc0JY,Steven Burton,"The wokes would have made both his and his family,s lives hell otherwise."
s0jAynhc0JY,rob jey,"FOX (News US narrative): exposing BLM, Antifa and other communist/ Marxist agendas.<br>Also Fox (Cricket): How could De Kock not support the BLM movement. <br>Market diversification at its finest"
s0jAynhc0JY,J H,"It’s amazing nobody has even read the blm charter, it states they are a Marxist movement, they are anti democracy, anti capitalism, and anti nuclear family, 2 of their founders are cop killers, they have raised a billion dollars and have not given the black community a dime in the USA or any other country, they help no one but themselves.  People, you should at least investigate the organization and read their mission statement and go to their website,please stop being gullible."
s0jAynhc0JY,Sahibzada Ramzan Bati 422,Nice
s0jAynhc0JY,abtfull,"Let&#39;s be honest he didn&#39;t take himself out, he was told to"
s0jAynhc0JY,mix rice,White is less melenin its not a  higher 😅😅
s0jAynhc0JY,K Football,"Don’t mix sports with political movement,, it’s destroy our beautiful game,,people who wants to kneel down will kneel down but it’s not rights to make it mandatory for every player,, black peoples also racist towards Asian in America,even in Africa some black peoples is racist towards Indian origin,,"
s0jAynhc0JY,Nikhil Krishnan,Blm is bullying cricketers too?? <br>Are you kidding me??
s0jAynhc0JY,Gold Leaf,"What’s going on is South Africa now days, it’s the whites who are afraid of their lives because of blacks.   This BLM doesn’t apply everywhere and you have to base it on your personal experience"
s0jAynhc0JY,Duggi on Battlefield,"Every life matters , not only white , black , Asian etc also the other living beings like animals , but can I force people to kneel for animals when they themselves eat them? So it&#39;s just a matter of perception, Quinton did something in reaction to his thoughts, no one should be judged by someone&#39;s resistance to something"
s0jAynhc0JY,FineN Dandy,Don&#39;t apologize blm is racist
s0jAynhc0JY,jaques coetzer,I lost all my respect for him and sa sport
s0jAynhc0JY,Bel Esprit,"When Money and Politics replace true sportsmanship, it is time to take a serious look at yourself and who and what one support."
s0jAynhc0JY,h2yoooo,"Taliban brutally killing innocents : thats their business bruh.<br>Someone doesnt &#39;bend the knee&#39; in a cricket tournament: Human rights in danger , how dare he differ with us, we are liberals , so you agree with me or I will destroy your career."
s0jAynhc0JY,Edward Nelson,How sad.
s0jAynhc0JY,Jayant Swami,&quot;Victimhood Culture&quot; wins
s0jAynhc0JY,Robby Pandher,Why all this politics in sport?
s0jAynhc0JY,Kaustabh Singha Roy,"So he gives in, understandable, but this is a form of slavery..."
s0jAynhc0JY,David Trowbridge,Boring
s0jAynhc0JY,SXenonomania -18,"Majority minority doesn&#39;t mean one is beaten one &amp; other is not,<br>Every Ism just says in initial days, ur birth, ur beautiness, ur handsomeness, ur words, ur anything doesn&#39;t decide how will u live and appreciated, but what decides his ur hard work, compare to others."
s0jAynhc0JY,John Crow,CSA discriminated against him by not letting him play due to him not taking the knee.
s0jAynhc0JY,Syed Saif Mansoor,"Forcing people to protest , and nobody sees anything wrong with this ."
s0jAynhc0JY,Its a New Day,"Iam with decock. In name of black lives matter people forgets others also deserve the same.Also its right cricket is a <a href=""http://game.one/"">game.One</a> should not bring politics into it.also when that black american whl was highly drug addict and fake money exchanger then there js no reason to show him respect.Also pakisthan Didn&#39;t showed any respect by kneeling <a href=""http://down.so/"">down.So</a> they should also be punished like him"
s0jAynhc0JY,Gautam E UNNI,ICC agaisnt descimimtation with Afghanistan team on the boat.. What a joke! Everywhere around the world there is movements locally. ICC can not specifically take up some issues and leave some.. I support QdK fpr not taking the knee. No political movements should be imposed no mattwr what devine the cause may be.
s0jAynhc0JY,Prodigal Son,What a disgrace. A player forced to apologise for simply not going along with the expected narrative by the wokeists.<br>He did nothing wrong but had to apologise and bend the knee just to keep playing.<br>One reason why I’m not watching.
s0jAynhc0JY,andy moore,And Coca Cola is involved...... Just look at the product placement! Pathetic....
s0jAynhc0JY,Assie Van der Westhuizen,The BLM movement has very little t do with uplifting the black community: it was started by people whose mission is to bring about an atheistic Marxist society. De Kock did the right thing and should not even have apologised. We bow our knees before Almighty God alonne!
s0jAynhc0JY,david lee,Worse then North Korea..
s0jAynhc0JY,universal cricket,de koock good player  and respect his decision
s0jAynhc0JY,arkkk1294,"Let&#39;s just keep it simple, keep politics out of sports!"
s0jAynhc0JY,Sachin R,"&quot;Everybody agrees on?&quot; Who&#39;s &quot;Everybody?&quot; Everybody can speak for themselves. He was being bullied, that&#39;s why he didn&#39;t comply in the first place. He, just like I, support said movement, but mandatory means you have no choice, plain snd simple. I am against bullying."
s0jAynhc0JY,Mike Wood,"what a weakling. no conviction in his beliefs.what a <a href=""http://loser.you/"">loser.you</a> really look like a doos now."
s0jAynhc0JY,Jazebzizu,Hahaha more dysfunctional than Kardashians lol
s0jAynhc0JY,kjosie100,"Keep Politic  out of sport. ANIFA BLM is a Marxist ANITI WHITE Cult and should be afforded no political rights. In football the knee can be taken for a show of solidarity against Racism in any sport, not an alignment to ANIFA BLM Marxist anti white doctrine."
s0jAynhc0JY,akhizo memewala,Is this compulsory  to kneel down? When some1 is refusing to do it?<br>Like muslims dont wear jersey with alcohol printed on it<br>Even the sponsors cannot force it why force de kock?<br>Its his choise!<br>Im not against blm movement or wlm movement!<br>But every individuals has a reason and choice!<br>Even black peoples kills asians in america no one came out to protest! Why would i?
s0jAynhc0JY,CKB,Being a cricketer is not that easy. Let&#39;s not become one...😊
s0jAynhc0JY,RSk Entertainment,"Firstly he was highlighted in the Pak vs SA match, where he ran out Fakhar Zaman by false means, I would say below the belt things portrays your character. Secondly  a player cant be bigger than a cricket board. What I feel.🙏🙏"
s0jAynhc0JY,Ruch K,DeKock 👍
s0jAynhc0JY,House of cards,"Cricket has lost me for life and I’m sure I’m not the only one. Coercing an individual into submission by taking away the one thing he has trained for and loved all his life, just to appease BLM is wrong and I don’t buy this apology. It’s forced and I don’t blame him for taking the easy way out. He is the victim here."
s0jAynhc0JY,Kevin Charles Nielsen,The fact that the SA team had to be forced to take the knee says something. If you look at the first part only a few took the knee.
s0jAynhc0JY,Deelaw,"so in the name of discrimination , for not taking the knee you gonna discriminate against a player ??"
s0jAynhc0JY,Rikka小鳥遊 ,Imagine having to apologize to participate in a tournament for your motherland lol.
s0jAynhc0JY,Sarki,this has nothing to do with cricket:
s0jAynhc0JY,The Watcher,I didn&#39;t the situation. Plz someone explain the video in short
s0jAynhc0JY,Henning Visser,"&quot;None are so hopelessly enslaved <br>	as those who falsely believe they are free.<br>	The truth has been kept from the depth of their minds<br>	By masters who rule them with lies.<br>	They feed them on falsehoods<br>	Till wrong looks right in their eyes.&quot;<br>	[Johan Wolfgang von Goethe]<br><br><br>This incident has nothing to do with racism. <br>The politicians of this world has become an embarrassment to humanity.<br>Bavuma showed real sportsmanship as skipper of the South Africans"
s0jAynhc0JY,Rashid Khan,Not necessary discrimination comes from white ..anyone can be the victim of discrimnation..so the message globaly has been spread wrong ..black lives matters is the wrong statement rather it should be ALL LIVES MATTERS
s0jAynhc0JY,xoox xoox,"I do not think he hates black people. I think he just wanted to make a case for white people too. Racism is not the only issue in the world. There are lot of other issues to be highlighted like religious discrimination, poverty, child labour etc."
s0jAynhc0JY,Enliven Rex,There is something very wrong when employers force their employees to kneel and no issue can justify that. Not even police oppression or genocide anywhere. Just imagine for a while if the diktat to kneel had come from Taliban against its cricketers. The news slant and outrage would have been deafening. But when liberals force you to kneel or neuter the language then it&#39;s something to be adhered unfailingly. Batsmen and batswomen are now batters. Why? If this is good then remove he and she also and just completely neuter the language!
s0jAynhc0JY,Mohammed Ayyaz,An issue made out of nothing
s0jAynhc0JY,TheNegativeDude,You cant force anyone to take a knee and you cant force them to NOT take a knee. Its crazy how Colin Kapernick was discriminated against for taking a knee and now we are making the same mistake by punishing others for not taking a knee.
s0jAynhc0JY,Furqan ul haq,No racism no Destincions
s0jAynhc0JY,Rav Jayakodi,"smh, &quot;not showing support for BLM essentially means not supporting POC&quot; - such a retarded thing to say. BLM is a political organisation that profited off donation money and caused destruction. They haven achieved nothing and will achieve nothing for black people or any other POC"
s0jAynhc0JY,Generic Gamer,No one should be forced to take a knee it should be player&#39;s personal choice
s0jAynhc0JY,Zaan Q,BULLSHIT!!!! When Dean Jones called Hashim Amla a TERRORIST no one took Knees for Him and look what he&#39;s done for them all these years...
s0jAynhc0JY,Craig Lesser,"All lives matter what makes one race more special,I would never take the knee,well done mate for your hard stance,most are muppets and sheep"
s0jAynhc0JY,asif khan,Bavuma seem to be a nicer man
s0jAynhc0JY,Viva Cristo Rey,I respect the Pakistanis for not kneeling. I wish even Indians don&#39;t kneel
s0jAynhc0JY,Pynk Floyd,Mandela forgives all the apartheid and this is the way De Kock reciprocates! If you cant take a knee you are part of the problem!!!
s0jAynhc0JY,Paul Kruger,I am extremely disappointed in Quinton &amp; have lost all respect for him for suddenly reversing his decision &amp; to make matters worse for apologizing for his original decision! Money must have changed his mind!
s0jAynhc0JY,DevilGamer,"Mandating something like this is just stupid. Let people do their own research, make up their own mind, and if they are alright with the twitter crazies coming after them, then let them skip the kneeling. BLM is a terrible organisation, run by corrupt people who spend multitudes more on themselves than they ever have on improving black lives, and who push for change that will systematically make black lives worse. Thats just factual. Now, if we look at the idea of BLM instead, what exactly has kneeling done? Genuine racists are still going to be racist, that isnt doing anything. Now, if people were donating to funds to go to improving schools in majority black areas, to go to strengthening families to stop the all-too-common theme of a fatherless black household, then they are actually doing something. This is just making the players into puppets, putting on an act to try and please the vocal woke. Honestly a little disappointing that de Kock caved, but with all the pressure that would have been on him its very understandable."
s0jAynhc0JY,Sid T,Some can take a knee and still be racist at heart
s0jAynhc0JY,A.A.,I could not believed that he refused to take knee for a noble cause because he such a humble person.
s0jAynhc0JY,Shijo Devasia,I think 🤔 these should be left to individuals .. can’t enforce these things
XoAgXMRwamM,Karun,Rest in peace warney😓😭
XoAgXMRwamM,Historic depth ☄️💯,Steve Smith 🏆 is Very important player for Aussie !!! 💯 Bcoz he&#39;s Backbone in All 3 Format&#39;s 💨
XoAgXMRwamM,Sujatha Ganapathy,Thanks warnie …the team proved you wrong…your analysis Is not as good your cricketing skills
XoAgXMRwamM,Saif Khan,Warnie has lost his mind if he thinks Steve smith should be dropped. Every team needs a batsman like him who can knock around the ball and rotate strike. But with Smith he can mess up a bowlers head with all his movements across the crease and the freaky shots he plays.
XoAgXMRwamM,Lindsay Kelly,Warnie Barbados is nice this time of year
XoAgXMRwamM,ROCTEX,CUP ON THE HANDS AUSSIE🧡💥💓🔥🤘🔥🔥🔥💥💥
XoAgXMRwamM,movieklump,Smiths involvement in the T20 world cup victory.  Nothing. At least he did get out quickly which gave the team a chance.
